subset_id,k,rep,classifier,scores,roc_auc
k6_r37,6,37,xgboost,"HY_on,UPDRS4,GDS,PIGD_off,MOCA,SDM",0.8204517950786608
k6_r38,6,38,xgboost,"JLO,HY_off,SEADL,VFT_sem_sum,AXSC_off,SCOPA",0.8665590964098429
k6_r39,6,39,xgboost,"LNS,VFT_sem_sum,GDS,AXSC_on,UPDRS3_off,ESS",0.8117386042759177
k6_r40,6,40,xgboost,"VFT_phon_f,UPDRS2,HY_on,AXSC_off,SEADL,SDM",0.9132311415893505
k6_r41,6,41,xgboost,"UPDRS4,PIGD_on,PIGD_off,UPDRS2,SDM,LEDD",0.9112545381202097
k6_r42,6,42,xgboost,"PIGD_off,SEADL,GDS,HY_on,VFT_phon_f,SDM",0.8852359822509076
k6_r43,6,43,xgboost,"LEDD,HVLT_DR,HY_on,JLO,PIGD_on,SDM",0.8391286809197257
k6_r44,6,44,xgboost,"UPDRS3_off,MOCA,HY_on,HY_off,UPDRS1,HVLT_DR",0.8905203711173861
k6_r45,6,45,xgboost,"LNS,AXSC_on,HY_on,PIGD_off,AXSC_off,GDS",0.8096813231141589
k6_r46,6,46,xgboost,"VFT_sem_sum,HVLT_IR,VFT_phon_f,PIGD_on,JLO,SCOPA",0.8466720451795079
k6_r47,6,47,xgboost,"UPDRS3_on,LEDD,GDS,VFT_phon_f,RBDScr,UPDRS4",0.800968132311416
k6_r48,6,48,xgboost,"GDS,UPDRS3_on,RBDScr,SCOPA,SDM,UPDRS3_off",0.8567164179104477
k6_r49,6,49,xgboost,"RBDScr,AXSC_on,HVLT_DR,SEADL,SCOPA,HVLT_IR",0.8895522388059702
k7_r0,7,0,xgboost,"UPDRS3_off,PIGD_off,VFT_phon_f,GDS,UPDRS1,UPDRS3_on,MOCA",0.909076240419524
k7_r1,7,1,xgboost,"VFT_phon_f,UPDRS2,RBDScr,MOCA,HY_on,ESS,UPDRS1",0.9380798709156918
k7_r2,7,2,xgboost,"AXSC_on,ESS,LNS,PIGD_on,SDM,HVLT_IR,UPDRS3_on",0.8129891085114965
k7_r3,7,3,xgboost,"LNS,AXSC_on,GDS,VFT_sem_sum,SEADL,HY_on,UPDRS1",0.8960064542154095
k7_r4,7,4,xgboost,"LNS,UPDRS1,JLO,AXSC_off,UPDRS2,ESS,SDM",0.9362242839854781
k7_r5,7,5,xgboost,"MOCA,UPDRS1,UPDRS3_off,RBDScr,SEADL,UPDRS3_on,HY_on",0.9336022589753933
k7_r6,7,6,xgboost,"UPDRS4,PIGD_off,SEADL,JLO,LNS,MOCA,UPDRS1",0.9223880597014926
k7_r7,7,7,xgboost,"HY_on,UPDRS4,UPDRS1,AXSC_on,PIGD_on,SDM,JLO",0.9070592981040742
k7_r8,7,8,xgboost,"PIGD_off,ESS,UPDRS3_off,UPDRS4,UPDRS2,SCOPA,UPDRS3_on",0.90040338846309
k7_r9,7,9,xgboost,"VFT_sem_sum,HVLT_IR,LNS,GDS,AXSC_on,VFT_phon_f,HVLT_DR",0.7625252117789431
k7_r10,7,10,xgboost,"HY_on,UPDRS2,LEDD,UPDRS3_on,VFT_phon_f,GDS,PIGD_off",0.9036708350141186
k7_r11,7,11,xgboost,"GDS,PIGD_on,UPDRS1,RBDScr,UPDRS3_off,UPDRS2,LNS",0.9376361436062929
k7_r12,7,12,xgboost,"VFT_sem_sum,JLO,UPDRS2,AXSC_on,UPDRS4,ESS,GDS",0.918394513916902
k7_r13,7,13,xgboost,"RBDScr,JLO,HY_off,SEADL,UPDRS1,AXSC_on,UPDRS3_on",0.9202097620008068
k7_r14,7,14,xgboost,"UPDRS3_on,AXSC_on,MOCA,SEADL,JLO,HY_on,LEDD",0.8979830576845502
k7_r15,7,15,xgboost,"PIGD_on,ESS,HVLT_DR,UPDRS3_off,SCOPA,UPDRS3_on,PIGD_off",0.8436062928600242
k7_r16,7,16,xgboost,"UPDRS2,SDM,HVLT_IR,ESS,LNS,HY_off,VFT_sem_sum",0.8900766438079871
k7_r17,7,17,xgboost,"VFT_sem_sum,JLO,GDS,HVLT_IR,SDM,PIGD_off,UPDRS3_on",0.8261395724082292
k7_r18,7,18,xgboost,"VFT_sem_sum,AXSC_off,HVLT_IR,HY_off,UPDRS3_off,ESS,RBDScr",0.8132311415893505
k7_r19,7,19,xgboost,"SCOPA,VFT_sem_sum,SEADL,GDS,UPDRS2,JLO,LNS",0.9101250504235578
k7_r20,7,20,xgboost,"JLO,SEADL,HVLT_IR,HY_off,UPDRS2,HVLT_DR,AXSC_off",0.9105687777329569
k7_r21,7,21,xgboost,"VFT_sem_sum,ESS,UPDRS2,LNS,JLO,SCOPA,GDS",0.9039935457845906
k7_r22,7,22,xgboost,"RBDScr,LEDD,SCOPA,PIGD_off,UPDRS3_off,JLO,AXSC_on",0.8839048003227108
k7_r23,7,23,xgboost,"SDM,UPDRS2,SCOPA,UPDRS1,AXSC_off,UPDRS4,PIGD_off",0.9237999193223074
k7_r24,7,24,xgboost,"HY_on,UPDRS4,AXSC_off,SEADL,JLO,LEDD,ESS",0.8879386849536103
k7_r25,7,25,xgboost,"LEDD,UPDRS4,SCOPA,RBDScr,HY_on,JLO,UPDRS3_on",0.836869705526422
k7_r26,7,26,xgboost,"GDS,VFT_sem_sum,SDM,VFT_phon_f,ESS,LNS,AXSC_on",0.7766034691407826
k7_r27,7,27,xgboost,"SEADL,LEDD,HY_on,SCOPA,ESS,HVLT_DR,VFT_sem_sum",0.8924162968939089
k7_r28,7,28,xgboost,"AXSC_on,ESS,SCOPA,AXSC_off,PIGD_on,UPDRS3_off,GDS",0.8656313029447358
k7_r29,7,29,xgboost,"VFT_phon_f,PIGD_off,SEADL,HY_off,SDM,HVLT_IR,MOCA",0.8782977006857603
k7_r30,7,30,xgboost,"AXSC_on,PIGD_off,SEADL,LNS,SCOPA,UPDRS4,RBDScr",0.8675272287212585
k7_r31,7,31,xgboost,"VFT_phon_f,HY_off,MOCA,SCOPA,UPDRS1,UPDRS2,AXSC_on",0.9312222670431626
k7_r32,7,32,xgboost,"AXSC_on,LNS,UPDRS2,PIGD_on,UPDRS4,UPDRS3_off,SCOPA",0.8991528842275112
k7_r33,7,33,xgboost,"UPDRS2,SDM,AXSC_off,PIGD_off,UPDRS3_on,AXSC_on,HVLT_IR",0.899475594997983
k7_r34,7,34,xgboost,"JLO,UPDRS4,UPDRS1,LNS,UPDRS2,AXSC_off,SDM",0.9292456635740218
k7_r35,7,35,xgboost,"GDS,SEADL,PIGD_off,ESS,LEDD,UPDRS3_off,JLO",0.8928196853569988
k7_r36,7,36,xgboost,"ESS,RBDScr,UPDRS4,HVLT_DR,UPDRS1,AXSC_on,SCOPA",0.8860427591770876
k7_r37,7,37,xgboost,"PIGD_on,SDM,SCOPA,ESS,AXSC_on,HY_off,PIGD_off",0.8489310205728117
k7_r38,7,38,xgboost,"SCOPA,UPDRS2,JLO,PIGD_on,MOCA,VFT_sem_sum,HY_off",0.9219039935457847
k7_r39,7,39,xgboost,"UPDRS3_on,PIGD_on,HVLT_DR,LEDD,HVLT_IR,UPDRS1,SCOPA",0.9292456635740218
k7_r40,7,40,xgboost,"LNS,SDM,RBDScr,HY_on,AXSC_on,UPDRS3_on,UPDRS3_off",0.8114965711980637
k7_r41,7,41,xgboost,"VFT_sem_sum,SEADL,HVLT_DR,AXSC_off,UPDRS3_on,UPDRS1,PIGD_off",0.918273497377975
k7_r42,7,42,xgboost,"UPDRS4,HY_on,SCOPA,HVLT_IR,AXSC_off,SEADL,HVLT_DR",0.8786204114562324
k7_r43,7,43,xgboost,"LEDD,AXSC_off,PIGD_on,UPDRS1,UPDRS2,HVLT_IR,SEADL",0.9505445744251715
k7_r44,7,44,xgboost,"LEDD,UPDRS3_on,UPDRS2,PIGD_on,SDM,RBDScr,AXSC_on",0.9323517547398145
k7_r45,7,45,xgboost,"VFT_sem_sum,HY_off,PIGD_on,UPDRS4,PIGD_off,AXSC_on,ESS",0.8042759177087535
k7_r46,7,46,xgboost,"VFT_phon_f,HY_on,UPDRS4,SDM,HVLT_IR,UPDRS3_off,JLO",0.8201694231544977
k7_r47,7,47,xgboost,"SDM,HVLT_DR,UPDRS3_off,LNS,AXSC_off,SCOPA,HVLT_IR",0.8280758370310609
k7_r48,7,48,xgboost,"GDS,UPDRS2,LEDD,HY_on,HVLT_DR,SCOPA,LNS",0.909479628882614
k7_r49,7,49,xgboost,"HY_off,HVLT_IR,MOCA,UPDRS3_on,RBDScr,GDS,UPDRS3_off",0.8343686970552643
k8_r0,8,0,xgboost,"VFT_sem_sum,PIGD_off,GDS,AXSC_off,HY_off,UPDRS3_on,SEADL,VFT_phon_f",0.864542154094393
k8_r1,8,1,xgboost,"VFT_sem_sum,UPDRS4,UPDRS3_off,UPDRS1,PIGD_off,JLO,UPDRS2,MOCA",0.936587333602259
k8_r2,8,2,xgboost,"LNS,HVLT_DR,UPDRS3_on,SCOPA,HY_off,MOCA,UPDRS2,RBDScr",0.9153287615974184
k8_r3,8,3,xgboost,"UPDRS3_off,HY_off,SEADL,PIGD_off,HY_on,UPDRS1,AXSC_off,UPDRS2",0.9336022589753933
k8_r4,8,4,xgboost,"AXSC_off,SEADL,JLO,UPDRS1,UPDRS2,AXSC_on,GDS,HY_off",0.9366680112948769
k8_r5,8,5,xgboost,"AXSC_off,MOCA,UPDRS3_on,HVLT_IR,GDS,AXSC_on,PIGD_on,LNS",0.8121016538926986
k8_r6,8,6,xgboost,"AXSC_on,HY_on,VFT_phon_f,GDS,AXSC_off,SDM,MOCA,RBDScr",0.8254134731746672
k8_r7,8,7,xgboost,"UPDRS3_on,LNS,SEADL,JLO,HVLT_IR,HY_on,HY_off,UPDRS3_off",0.8954820492133925
k8_r8,8,8,xgboost,"PIGD_on,SDM,SCOPA,HY_on,RBDScr,AXSC_on,LNS,HVLT_DR",0.8427591770875353
k8_r9,8,9,xgboost,"RBDScr,UPDRS3_on,PIGD_off,PIGD_on,GDS,JLO,SCOPA,VFT_phon_f",0.8602258975393304
k8_r10,8,10,xgboost,"AXSC_on,HVLT_DR,UPDRS4,SEADL,SCOPA,HVLT_IR,HY_on,HY_off",0.8738604275917708
k8_r11,8,11,xgboost,"UPDRS3_on,AXSC_on,AXSC_off,HVLT_IR,PIGD_off,JLO,VFT_phon_f,UPDRS1",0.9017345703912869
k8_r12,8,12,xgboost,"UPDRS3_on,HVLT_DR,LNS,HY_off,AXSC_off,LEDD,UPDRS3_off,HVLT_IR",0.799515933844292
k8_r13,8,13,xgboost,"PIGD_on,RBDScr,LEDD,VFT_sem_sum,UPDRS3_off,AXSC_on,PIGD_off,SEADL",0.8830980233965309
k8_r14,8,14,xgboost,"UPDRS1,SDM,LEDD,VFT_sem_sum,HVLT_IR,UPDRS4,MOCA,RBDScr",0.9043162565550625
k8_r15,8,15,xgboost,"VFT_sem_sum,VFT_phon_f,LNS,UPDRS1,AXSC_off,HY_on,HVLT_IR,GDS",0.8807987091569183
k8_r16,8,16,xgboost,"VFT_sem_sum,PIGD_off,AXSC_off,UPDRS2,LNS,ESS,JLO,HVLT_DR",0.9023799919322307
k8_r17,8,17,xgboost,"UPDRS3_off,MOCA,JLO,GDS,UPDRS3_on,SCOPA,SEADL,AXSC_on",0.9079467527228721
k8_r18,8,18,xgboost,"HVLT_IR,UPDRS3_on,HVLT_DR,UPDRS2,UPDRS1,SDM,RBDScr,HY_on",0.9405808793868495
k8_r19,8,19,xgboost,"UPDRS1,UPDRS4,RBDScr,PIGD_off,GDS,UPDRS2,VFT_sem_sum,HVLT_IR",0.9331988705123034
k8_r20,8,20,xgboost,"GDS,PIGD_on,PIGD_off,UPDRS3_on,SEADL,UPDRS4,JLO,HVLT_DR",0.8664380798709158
k8_r21,8,21,xgboost,"PIGD_on,VFT_phon_f,MOCA,UPDRS3_off,AXSC_on,RBDScr,VFT_sem_sum,SEADL",0.8933037515127068
k8_r22,8,22,xgboost,"PIGD_off,PIGD_on,HY_on,SEADL,UPDRS3_on,SCOPA,UPDRS1,MOCA",0.92730939895119
k8_r23,8,23,xgboost,"SDM,LEDD,HVLT_DR,LNS,VFT_sem_sum,ESS,AXSC_off,HY_off",0.8102057281161759
k8_r24,8,24,xgboost,"UPDRS1,PIGD_on,UPDRS2,VFT_phon_f,HY_off,PIGD_off,UPDRS4,MOCA",0.9342880193626463
k8_r25,8,25,xgboost,"AXSC_on,SCOPA,SEADL,PIGD_on,RBDScr,JLO,AXSC_off,UPDRS1",0.9217022993142396
k8_r26,8,26,xgboost,"PIGD_off,PIGD_on,VFT_sem_sum,RBDScr,ESS,JLO,VFT_phon_f,SEADL",0.8894715611133522
k8_r27,8,27,xgboost,"LEDD,PIGD_off,SEADL,UPDRS4,VFT_sem_sum,ESS,UPDRS3_on,VFT_phon_f",0.8860830980233966
k8_r28,8,28,xgboost,"LNS,UPDRS4,HVLT_DR,HY_off,AXSC_off,MOCA,GDS,SEADL",0.8615167406212182
k8_r29,8,29,xgboost,"JLO,UPDRS1,UPDRS4,UPDRS3_on,ESS,UPDRS2,HY_on,VFT_phon_f",0.9250100847115773
k8_r30,8,30,xgboost,"HVLT_IR,GDS,SDM,LEDD,AXSC_on,VFT_phon_f,HY_on,SEADL",0.9016538926986688
k8_r31,8,31,xgboost,"GDS,UPDRS2,RBDScr,ESS,HY_on,HVLT_DR,AXSC_off,LNS",0.9015732150060509
k8_r32,8,32,xgboost,"AXSC_on,AXSC_off,UPDRS2,VFT_phon_f,MOCA,HY_on,HVLT_IR,LEDD",0.9138362242839856
k8_r33,8,33,xgboost,"VFT_phon_f,PIGD_on,GDS,HVLT_IR,UPDRS3_on,UPDRS3_off,HVLT_DR,PIGD_off",0.8139572408229124
k8_r34,8,34,xgboost,"LNS,MOCA,LEDD,AXSC_on,HY_off,UPDRS3_on,PIGD_on,JLO",0.8417910447761194
k8_r35,8,35,xgboost,"VFT_phon_f,LNS,HY_on,VFT_sem_sum,PIGD_off,MOCA,HY_off,UPDRS3_on",0.8261395724082291
k8_r36,8,36,xgboost,"LNS,HVLT_IR,UPDRS2,SDM,LEDD,RBDScr,HY_off,HY_on",0.9040338846308995
k8_r37,8,37,xgboost,"HVLT_IR,HY_on,HVLT_DR,SCOPA,UPDRS3_on,LNS,JLO,ESS",0.8132714804356597
k8_r38,8,38,xgboost,"SDM,UPDRS4,SCOPA,RBDScr,AXSC_off,LNS,GDS,UPDRS1",0.8775716014521985
k8_r39,8,39,xgboost,"UPDRS2,SCOPA,HY_on,LNS,MOCA,VFT_phon_f,SEADL,UPDRS4",0.9022589753933038
k8_r40,8,40,xgboost,"AXSC_on,LEDD,SEADL,HY_on,HVLT_DR,GDS,UPDRS2,RBDScr",0.9219039935457846
k8_r41,8,41,xgboost,"SEADL,SDM,ESS,UPDRS2,VFT_phon_f,SCOPA,UPDRS3_on,HVLT_DR",0.9234772085518355
k8_r42,8,42,xgboost,"UPDRS4,PIGD_on,RBDScr,LNS,LEDD,MOCA,PIGD_off,SEADL",0.8864058087938685
k8_r43,8,43,xgboost,"UPDRS3_off,JLO,SCOPA,LNS,GDS,UPDRS2,PIGD_on,PIGD_off",0.9173053650665591
k8_r44,8,44,xgboost,"UPDRS3_on,HY_off,HVLT_DR,SDM,LNS,AXSC_on,SEADL,VFT_phon_f",0.8624848729326341
k8_r45,8,45,xgboost,"HVLT_DR,LNS,VFT_sem_sum,SEADL,AXSC_off,AXSC_on,HY_on,HY_off",0.8692617991125453
k8_r46,8,46,xgboost,"HVLT_IR,HVLT_DR,VFT_phon_f,SEADL,RBDScr,HY_off,LNS,PIGD_off",0.8687373941105283
k8_r47,8,47,xgboost,"GDS,PIGD_on,UPDRS1,SDM,PIGD_off,UPDRS4,SEADL,AXSC_on",0.918313836224284
k8_r48,8,48,xgboost,"RBDScr,HVLT_IR,PIGD_on,LNS,HVLT_DR,SDM,LEDD,HY_on",0.8305768455022187
k8_r49,8,49,xgboost,"AXSC_off,HY_on,LNS,UPDRS3_on,HY_off,LEDD,UPDRS3_off,SDM",0.8363049616780961
k9_r0,9,0,xgboost,"ESS,UPDRS1,SEADL,PIGD_on,SCOPA,VFT_sem_sum,HY_off,AXSC_on,SDM",0.9042759177087535
k9_r1,9,1,xgboost,"HY_on,SDM,LNS,RBDScr,MOCA,ESS,AXSC_on,JLO,PIGD_on",0.8160145219846713
k9_r2,9,2,xgboost,"SCOPA,AXSC_on,VFT_sem_sum,UPDRS4,VFT_phon_f,ESS,GDS,UPDRS3_off,AXSC_off",0.8333602258975393
k9_r3,9,3,xgboost,"HVLT_IR,UPDRS1,JLO,UPDRS2,RBDScr,ESS,PIGD_on,VFT_sem_sum,UPDRS4",0.9405405405405406
k9_r4,9,4,xgboost,"HY_on,UPDRS3_on,MOCA,JLO,LNS,UPDRS1,PIGD_on,ESS,UPDRS2",0.9357805566760792
k9_r5,9,5,xgboost,"PIGD_off,RBDScr,MOCA,AXSC_on,UPDRS2,LNS,LEDD,VFT_sem_sum,UPDRS1",0.9400968132311416
k9_r6,9,6,xgboost,"HVLT_IR,VFT_sem_sum,UPDRS3_off,PIGD_on,PIGD_off,UPDRS1,UPDRS4,ESS,MOCA",0.9142799515933845
k9_r7,9,7,xgboost,"AXSC_off,UPDRS2,UPDRS3_off,MOCA,UPDRS3_on,VFT_phon_f,JLO,GDS,SEADL",0.9298910851149658
k9_r8,9,8,xgboost,"UPDRS3_off,SDM,HY_off,SCOPA,HY_on,JLO,LNS,HVLT_DR,UPDRS1",0.9070996369503832
k9_r9,9,9,xgboost,"LNS,LEDD,UPDRS4,GDS,UPDRS3_on,AXSC_off,HY_on,ESS,HVLT_IR",0.8133924969745865
k9_r10,9,10,xgboost,"MOCA,UPDRS4,HY_off,PIGD_on,SDM,JLO,HVLT_DR,ESS,VFT_sem_sum",0.8347720855183542
k9_r11,9,11,xgboost,"AXSC_off,MOCA,UPDRS4,AXSC_on,HY_on,LEDD,HVLT_IR,LNS,VFT_sem_sum",0.827874142799516
k9_r12,9,12,xgboost,"UPDRS3_on,HY_on,VFT_sem_sum,MOCA,GDS,HVLT_IR,AXSC_off,JLO,SCOPA",0.8245663574021783
k9_r13,9,13,xgboost,"HVLT_IR,PIGD_off,JLO,PIGD_on,AXSC_off,LEDD,VFT_sem_sum,ESS,RBDScr",0.8496571198063736
k9_r14,9,14,xgboost,"HY_on,LNS,PIGD_on,SDM,SEADL,AXSC_off,UPDRS3_off,VFT_phon_f,UPDRS4",0.9047599838644615
k9_r15,9,15,xgboost,"LNS,PIGD_off,SDM,PIGD_on,UPDRS3_off,JLO,UPDRS3_on,VFT_phon_f,HY_off",0.8471157724889069
k9_r16,9,16,xgboost,"UPDRS4,HVLT_DR,PIGD_on,AXSC_off,HVLT_IR,AXSC_on,SEADL,VFT_phon_f,MOCA",0.8871722468737395
k9_r17,9,17,xgboost,"AXSC_off,SEADL,PIGD_off,ESS,HVLT_DR,UPDRS1,HVLT_IR,RBDScr,UPDRS3_on",0.9198063735377168
k9_r18,9,18,xgboost,"UPDRS3_on,UPDRS2,SDM,SCOPA,HVLT_IR,PIGD_off,UPDRS1,HY_on,LEDD",0.9452601855586931
k9_r19,9,19,xgboost,"AXSC_on,UPDRS4,MOCA,UPDRS3_on,PIGD_on,ESS,LEDD,VFT_phon_f,UPDRS1",0.9210972166196046
k9_r20,9,20,xgboost,"HVLT_IR,UPDRS3_on,UPDRS3_off,VFT_sem_sum,VFT_phon_f,RBDScr,PIGD_on,SEADL,JLO",0.8929407018959259
k9_r21,9,21,xgboost,"AXSC_off,MOCA,LNS,PIGD_off,SCOPA,GDS,VFT_phon_f,UPDRS2,UPDRS3_on",0.9042759177087536
k9_r22,9,22,xgboost,"GDS,HY_off,PIGD_off,UPDRS3_on,HY_on,MOCA,HVLT_IR,ESS,AXSC_off",0.8190802743041548
k9_r23,9,23,xgboost,"VFT_sem_sum,HVLT_IR,RBDScr,MOCA,GDS,UPDRS4,HY_on,SEADL,SCOPA",0.8676079064138765
k9_r24,9,24,xgboost,"HY_on,AXSC_off,GDS,PIGD_off,HVLT_IR,UPDRS3_on,VFT_sem_sum,LEDD,JLO",0.8301734570391287
k9_r25,9,25,xgboost,"HY_on,JLO,ESS,VFT_sem_sum,HVLT_IR,UPDRS4,UPDRS3_off,HY_off,AXSC_on",0.8270270270270271
k9_r26,9,26,xgboost,"LNS,UPDRS2,ESS,PIGD_on,AXSC_off,JLO,HY_on,VFT_sem_sum,SEADL",0.9173860427591771
k9_r27,9,27,xgboost,"PIGD_off,UPDRS4,ESS,HVLT_DR,AXSC_off,LNS,SDM,VFT_sem_sum,AXSC_on",0.8148446954417105
k9_r28,9,28,xgboost,"VFT_sem_sum,PIGD_off,SDM,LEDD,GDS,UPDRS3_off,UPDRS4,SCOPA,JLO",0.8743444937474789
k9_r29,9,29,xgboost,"LNS,LEDD,RBDScr,PIGD_on,MOCA,SCOPA,HY_on,UPDRS2,HVLT_IR",0.9260588947156111
k9_r30,9,30,xgboost,"HY_on,UPDRS4,LEDD,SCOPA,GDS,LNS,PIGD_off,PIGD_on,SEADL",0.8870512303348124
k9_r31,9,31,xgboost,"MOCA,LNS,HVLT_IR,PIGD_on,SCOPA,ESS,RBDScr,AXSC_off,SDM",0.8410246066962485
k9_r32,9,32,xgboost,"PIGD_off,PIGD_on,HY_on,GDS,JLO,AXSC_on,LEDD,UPDRS4,LNS",0.8243646631706334
k9_r33,9,33,xgboost,"HY_on,PIGD_off,VFT_sem_sum,SDM,GDS,LNS,LEDD,HVLT_IR,AXSC_on",0.8414279951593384
k9_r34,9,34,xgboost,"UPDRS1,ESS,UPDRS4,LNS,PIGD_on,LEDD,UPDRS3_on,JLO,HY_off",0.9106091165792658
k9_r35,9,35,xgboost,"HVLT_IR,UPDRS3_off,PIGD_on,PIGD_off,UPDRS3_on,AXSC_on,LEDD,JLO,UPDRS4",0.8509883017345704
k9_r36,9,36,xgboost,"UPDRS2,AXSC_off,HY_on,SDM,PIGD_on,UPDRS3_on,RBDScr,VFT_phon_f,HVLT_DR",0.9075433642597821
k9_r37,9,37,xgboost,"AXSC_on,UPDRS1,JLO,HY_off,PIGD_on,UPDRS2,ESS,UPDRS4,SDM",0.9399354578459056
k9_r38,9,38,xgboost,"UPDRS4,HVLT_IR,UPDRS3_on,SEADL,LNS,SCOPA,JLO,SDM,UPDRS1",0.9232351754739816
k9_r39,9,39,xgboost,"HVLT_DR,SDM,HY_off,VFT_sem_sum,UPDRS4,UPDRS1,HY_on,AXSC_on,UPDRS3_on",0.8920129084308189
k9_r40,9,40,xgboost,"SDM,LEDD,VFT_phon_f,PIGD_on,UPDRS4,VFT_sem_sum,UPDRS3_on,UPDRS2,GDS",0.9209762000806777
k9_r41,9,41,xgboost,"HY_on,AXSC_on,UPDRS3_off,VFT_sem_sum,LEDD,HVLT_DR,MOCA,PIGD_off,ESS",0.8539330375151272
k9_r42,9,42,xgboost,"ESS,UPDRS3_on,SDM,AXSC_off,JLO,HVLT_IR,PIGD_off,PIGD_on,HY_off",0.8380395320693829
k9_r43,9,43,xgboost,"HVLT_IR,UPDRS2,LEDD,GDS,UPDRS3_on,HVLT_DR,VFT_sem_sum,JLO,HY_on",0.9168616377571601
k9_r44,9,44,xgboost,"UPDRS4,ESS,LEDD,RBDScr,SEADL,VFT_sem_sum,UPDRS2,HY_off,JLO",0.9239209358612345
k9_r45,9,45,xgboost,"PIGD_on,HVLT_DR,HY_on,SCOPA,UPDRS4,UPDRS1,HVLT_IR,VFT_sem_sum,SDM",0.9038725292456635
k9_r46,9,46,xgboost,"UPDRS3_on,PIGD_off,HY_off,HVLT_DR,AXSC_off,SCOPA,GDS,HVLT_IR,VFT_phon_f",0.8129891085114965
k9_r47,9,47,xgboost,"VFT_phon_f,PIGD_on,SCOPA,LEDD,UPDRS3_off,HY_on,HY_off,LNS,MOCA",0.8754739814441307
k9_r48,9,48,xgboost,"HVLT_IR,UPDRS4,SCOPA,UPDRS3_on,UPDRS2,PIGD_off,JLO,HVLT_DR,UPDRS1",0.9131908027430415
k9_r49,9,49,xgboost,"HVLT_IR,JLO,RBDScr,SCOPA,HY_off,GDS,UPDRS3_off,UPDRS4,LNS",0.8439290036304963
k10_r0,10,0,xgboost,"UPDRS4,JLO,HVLT_IR,AXSC_off,SDM,UPDRS3_off,SEADL,RBDScr,MOCA,SCOPA",0.891770875352965
k10_r1,10,1,xgboost,"SEADL,HY_off,UPDRS3_on,UPDRS3_off,LEDD,AXSC_off,SCOPA,SDM,GDS,ESS",0.8971762807583704
k10_r2,10,2,xgboost,"JLO,GDS,VFT_phon_f,RBDScr,UPDRS2,HY_off,PIGD_on,SEADL,UPDRS3_off,HVLT_IR",0.9240419524001614
k10_r3,10,3,xgboost,"SCOPA,UPDRS3_off,MOCA,HVLT_DR,VFT_phon_f,PIGD_on,UPDRS2,JLO,LEDD,LNS",0.9294876966518758
k10_r4,10,4,xgboost,"GDS,HY_off,UPDRS3_on,UPDRS3_off,PIGD_off,AXSC_on,LNS,HVLT_DR,VFT_phon_f,LEDD",0.8338846308995562
k10_r5,10,5,xgboost,"AXSC_on,SCOPA,HY_off,GDS,PIGD_off,UPDRS4,MOCA,SEADL,HVLT_DR,RBDScr",0.872851956434046
k10_r6,10,6,xgboost,"HVLT_IR,HVLT_DR,HY_off,LEDD,PIGD_on,SCOPA,SDM,LNS,UPDRS2,VFT_sem_sum",0.9188382412263009
k10_r7,10,7,xgboost,"AXSC_on,UPDRS3_off,VFT_sem_sum,LNS,UPDRS4,AXSC_off,VFT_phon_f,MOCA,PIGD_off,JLO",0.8467123840258169
k10_r8,10,8,xgboost,"LEDD,SEADL,MOCA,JLO,UPDRS1,HY_on,UPDRS2,AXSC_on,UPDRS4,AXSC_off",0.9449778136345302
k10_r9,10,9,xgboost,"JLO,AXSC_off,RBDScr,UPDRS3_off,UPDRS2,LNS,SDM,VFT_phon_f,PIGD_off,UPDRS3_on",0.9072609923356192
k10_r10,10,10,xgboost,"PIGD_off,PIGD_on,MOCA,VFT_phon_f,UPDRS4,SCOPA,SDM,ESS,UPDRS3_off,RBDScr",0.8560709963695038
k10_r11,10,11,xgboost,"HY_on,UPDRS3_on,ESS,MOCA,UPDRS3_off,UPDRS2,PIGD_on,SEADL,LNS,HVLT_IR",0.927269060104881
k10_r12,10,12,xgboost,"SDM,UPDRS2,VFT_phon_f,HY_on,PIGD_off,GDS,UPDRS1,HVLT_DR,LNS,ESS",0.926462283178701
k10_r13,10,13,xgboost,"AXSC_off,PIGD_on,UPDRS3_on,HVLT_IR,UPDRS3_off,UPDRS1,MOCA,JLO,LEDD,SEADL",0.9471964501815249
k10_r14,10,14,xgboost,"SCOPA,JLO,HY_on,LEDD,VFT_phon_f,RBDScr,VFT_sem_sum,SEADL,UPDRS3_off,GDS",0.9063331988705123
k10_r15,10,15,xgboost,"VFT_sem_sum,GDS,ESS,VFT_phon_f,SDM,MOCA,LEDD,HVLT_IR,SCOPA,UPDRS3_on",0.8392900363049617
k10_r16,10,16,xgboost,"HVLT_DR,UPDRS4,UPDRS3_off,JLO,HY_on,LEDD,RBDScr,SDM,AXSC_off,PIGD_off",0.8436466317063332
k10_r17,10,17,xgboost,"UPDRS1,AXSC_on,PIGD_on,VFT_sem_sum,PIGD_off,JLO,MOCA,LNS,SCOPA,UPDRS2",0.9347720855183541
k10_r18,10,18,xgboost,"UPDRS1,SEADL,MOCA,PIGD_off,UPDRS3_off,UPDRS3_on,PIGD_on,VFT_phon_f,GDS,AXSC_off",0.9241629689390883
k10_r19,10,19,xgboost,"VFT_phon_f,HY_off,UPDRS1,LNS,MOCA,PIGD_off,HVLT_IR,AXSC_off,UPDRS2,LEDD",0.935538523598225
